Persistence Entropy (H0),Persistence Entropy (H1),Number of Points (H0),Number of Points (H1),Bottleneck Amplitude (H0),Bottleneck Amplitude (H1),Wasserstein Amplitude (H0),Wasserstein Amplitude (H1),Landscape Amplitude (H0),Landscape Amplitude (H1),Persistence Image Amplitude (H0),Persistence Image Amplitude (H1),Betti Amplitude (H0),Betti Amplitude (H1),Heat Amplitude (H0),Heat Amplitude (H1)
1.9630778545512253,-1.0,5.0,0.0,6.611512660980225,0.0,7.596416169078238,0.0,13.879808194601445,0.0,0.0,0.0,9.26730174519916,0.0,8.297622685744662,0.0
