birth,death,dimension
0.000000000000000000e+00,1.825869679450988770e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.266028702259063721e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.559210538864135742e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.299905538558959961e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.318251848220825195e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.498490929603576660e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.278351545333862305e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.079590559005737305e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.352645993232727051e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.457197904586791992e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.815860748291015625e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.361084103584289551e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.412236809730529785e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.001986026763916016e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.043289542198181152e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.146205067634582520e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.205932855606079102e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.419642925262451172e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.492819190025329590e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.533901572227478027e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.646255135536193848e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.698258280754089355e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.106414556503295898e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.528520107269287109e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.762903213500976562e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.763846397399902344e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.061128139495849609e+00,0.000000000000000000e+00
