birth,death,dimension
0.000000000000000000e+00,2.420743741095066071e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.707889422774314880e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.736924290657043457e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.964923232793807983e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.612781018018722534e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.041017293930053711e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.769851714372634888e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.011434644460678101e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.094988584518432617e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.133490204811096191e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.168931126594543457e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.208676993846893311e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.214289888739585876e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.218933984637260437e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.258689761161804199e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.259880959987640381e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.351480633020401001e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.360698342323303223e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.377170979976654053e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.386253982782363892e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.416827440261840820e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.420352011919021606e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.515189707279205322e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.616941541433334351e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.716886758804321289e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.727020591497421265e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.798165738582611084e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.799027472734451294e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.812677532434463501e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.826526820659637451e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.886001080274581909e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.964535564184188843e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.966875642538070679e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.003621757030487061e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.075331360101699829e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.149906903505325317e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.190114110708236694e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.237632721662521362e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.264155447483062744e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.282498627901077271e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.301716804504394531e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.410518676042556763e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.421074211597442627e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.433844655752182007e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.456399798393249512e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.463594973087310791e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.574762105941772461e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.575344741344451904e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.605321407318115234e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.655616700649261475e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.678227126598358154e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.680540978908538818e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.711530923843383789e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.777715027332305908e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.796390652656555176e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.866251766681671143e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.872646749019622803e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.875917255878448486e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.903119027614593506e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.953286170959472656e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.965282499790191650e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.987457215785980225e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.067800402641296387e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.108729720115661621e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.189702033996582031e-01,0.000000000000000000e+00
