birth,death,dimension
0.000000000000000000e+00,1.224744878709316254e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.808914333581924438e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.451965913176536560e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.208531886339187622e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.222530037164688110e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.259540051221847534e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.422588557004928589e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.069729596376419067e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.080749005079269409e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.101098775863647461e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.124691784381866455e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.702061861753463745e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.925220161676406860e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.015775576233863831e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.053612828254699707e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.077497079968452454e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.091466918587684631e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.123654767870903015e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.127253323793411255e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.164259389042854309e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.169871762394905090e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.173285990953445435e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.222374737262725830e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.280078142881393433e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.283900290727615356e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.365467011928558350e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.389460265636444092e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.390467584133148193e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.447273343801498413e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.465946733951568604e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.479188948869705200e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.484486460685729980e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.501499265432357788e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.511323899030685425e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.516509205102920532e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.542822122573852539e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.554670333862304688e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.554670333862304688e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.592607945203781128e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.607731282711029053e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.609099060297012329e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.621203273534774780e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.629140824079513550e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.720174401998519897e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.740574687719345093e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811656653881072998e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.825869679450988770e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.898683756589889526e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.922862380743026733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.965629607439041138e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.995244324207305908e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.002423554658889771e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.005193233489990234e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.042106688022613525e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.046093791723251343e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.127392739057540894e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.216596454381942749e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.227240502834320068e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.227756679058074951e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.242543250322341919e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.282936722040176392e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.284950762987136841e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.314000874757766724e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.338311374187469482e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.411721348762512207e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.417043596506118774e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.420454472303390503e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.446569055318832397e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.467508912086486816e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.485839873552322388e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.499780058860778809e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.567294239997863770e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.574684321880340576e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.605935633182525635e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.616524398326873779e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.618281841278076172e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.710387408733367920e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.721562087535858154e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.746452391147613525e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.790232896804809570e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.805102467536926270e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.808932065963745117e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.836864590644836426e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.837252318859100342e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.012391030788421631e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.052769303321838379e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.058986663818359375e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.080081045627593994e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.119310736656188965e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.120048046112060547e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.167712092399597168e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.171702921390533447e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.183473050594329834e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.262713551521301270e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.299181759357452393e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.315328061580657959e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.364312648773193359e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.430364429950714111e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.434137403964996338e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.466900587081909180e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.498228192329406738e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.607006967067718506e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.629021942615509033e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.702553212642669678e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.713946640491485596e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.727666735649108887e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.729892671108245850e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.763681650161743164e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.782353699207305908e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.811377584934234619e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.844294548034667969e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.911700546741485596e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.924104869365692139e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.031749069690704346e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.071977436542510986e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.076235890388488770e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.087015986442565918e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.131694436073303223e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.266028702259063721e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.317452907562255859e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.374220073223114014e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.445694684982299805e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.524754285812377930e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.542036950588226318e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.547460973262786865e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.559210538864135742e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.747325479984283447e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.759285748004913330e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.792202115058898926e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.836217463016510010e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.851618409156799316e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.873161315917968750e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.919319152832031250e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.955744147300720215e-01,0.000000000000000000e+00
