birth,death,dimension
0.000000000000000000e+00,4.234194159507751465e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.873857140541076660e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.182145357131958008e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.710545539855957031e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.099705815315246582e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.293162822723388672e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.442775487899780273e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.533249497413635254e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.706354260444641113e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.911413669586181641e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.960971951484680176e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.973018765449523926e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.211043119430541992e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.454498767852783203e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.729821681976318359e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.770191669464111328e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.811032533645629883e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.944468975067138672e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.953117132186889648e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.214809894561767578e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.263200759887695312e+00,0.000000000000000000e+00
