birth,death,dimension
0.000000000000000000e+00,1.806407451629638672e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.820436477661132812e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.826578259468078613e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.892681956291198730e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.910569548606872559e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.937657833099365234e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.939042329788208008e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.942948818206787109e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.049418926239013672e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.266745090484619141e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.284683227539062500e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.330707073211669922e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.411656379699707031e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.449106931686401367e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.490302085876464844e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.520283699035644531e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.524778127670288086e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.526133298873901367e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.618188858032226562e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.645198106765747070e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.698531150817871094e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.705060005187988281e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.754218816757202148e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.915377378463745117e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.948037624359130859e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.033164024353027344e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.109768629074096680e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.133162021636962891e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.296692609786987305e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.317100763320922852e+00,0.000000000000000000e+00
