Persistence Entropy (H0),Persistence Entropy (H1),Number of Points (H0),Number of Points (H1),Bottleneck Amplitude (H0),Bottleneck Amplitude (H1),Wasserstein Amplitude (H0),Wasserstein Amplitude (H1),Landscape Amplitude (H0),Landscape Amplitude (H1),Persistence Image Amplitude (H0),Persistence Image Amplitude (H1),Betti Amplitude (H0),Betti Amplitude (H1),Heat Amplitude (H0),Heat Amplitude (H1)
3.890455700229792,0.08895286052136958,16.0,2.0,2.126575469970703,0.8772897720336914,5.502722703409506,0.877346528964331,2.5319400222488007,0.6710400012072856,13.273657479405593,2.163406092128485,22.762997948920496,1.3344123503925454,18.66646525707073,3.0519449821217095
