Persistence Entropy (H0),Persistence Entropy (H1),Number of Points (H0),Number of Points (H1),Bottleneck Amplitude (H0),Bottleneck Amplitude (H1),Wasserstein Amplitude (H0),Wasserstein Amplitude (H1),Landscape Amplitude (H0),Landscape Amplitude (H1),Persistence Image Amplitude (H0),Persistence Image Amplitude (H1),Betti Amplitude (H0),Betti Amplitude (H1),Heat Amplitude (H0),Heat Amplitude (H1)
3.6754357142300567,0.9999364840078808,15.0,2.0,3.1782591342926025,0.21291828155517578,7.038423139913715,0.2983258293741221,4.6261122817765985,0.11191560246611995,10.836262555219205,0.6239462480361112,22.600192818207425,0.9160591823830783,15.586132221390676,4.2032249341524075
