Persistence Entropy (H0),Persistence Entropy (H1),Number of Points (H0),Number of Points (H1),Bottleneck Amplitude (H0),Bottleneck Amplitude (H1),Wasserstein Amplitude (H0),Wasserstein Amplitude (H1),Landscape Amplitude (H0),Landscape Amplitude (H1),Persistence Image Amplitude (H0),Persistence Image Amplitude (H1),Betti Amplitude (H0),Betti Amplitude (H1),Heat Amplitude (H0),Heat Amplitude (H1)
7.479763219475648,4.721969701705748,249.0,44.0,2.2827506065368652,0.6477106213569641,7.735050580149045,1.4647831462794263,2.8159174168660552,0.5304268282201277,266.4712844029686,36.4572160683691,162.7141509786441,11.052021416604623,346.0061967012181,41.18285195503886
