birth,death,dimension
0.000000000000000000e+00,2.420743741095066071e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.707889422774314880e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.769851714372634888e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.011434644460678101e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.133490204811096191e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.197747886180877686e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.208676993846893311e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.259880959987640381e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.351480633020401001e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.405418068170547485e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.420352011919021606e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.515189707279205322e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.706018745899200439e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.796023398637771606e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.799027472734451294e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.812677532434463501e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.876486092805862427e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.886001080274581909e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.930181384086608887e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.966875642538070679e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.131220251321792603e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.189155071973800659e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.190114110708236694e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.282498627901077271e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.433844655752182007e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.522062659263610840e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.707415819168090820e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.777715027332305908e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.796390652656555176e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.875917255878448486e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.953286170959472656e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.017101287841796875e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.086405694484710693e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.108729720115661621e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.165280520915985107e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.194041252136230469e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.229334354400634766e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.347670733928680420e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.451984822750091553e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.482441604137420654e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.523208796977996826e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.529660105705261230e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.587004244327545166e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.636550605297088623e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.642869889736175537e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.688644766807556152e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.741737604141235352e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.810433149337768555e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.841978609561920166e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.892261683940887451e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.907288014888763428e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.958964645862579346e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.959217071533203125e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.003498554229736328e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.051641523838043213e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.270023405551910400e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.347068071365356445e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.564361870288848877e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.637520909309387207e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.729492664337158203e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.785279631614685059e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.815174043178558350e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.845926165580749512e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.890235066413879395e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.948090612888336182e-01,0.000000000000000000e+00
