Persistence Entropy (H0),Persistence Entropy (H1),Number of Points (H0),Number of Points (H1),Bottleneck Amplitude (H0),Bottleneck Amplitude (H1),Wasserstein Amplitude (H0),Wasserstein Amplitude (H1),Landscape Amplitude (H0),Landscape Amplitude (H1),Persistence Image Amplitude (H0),Persistence Image Amplitude (H1),Betti Amplitude (H0),Betti Amplitude (H1),Heat Amplitude (H0),Heat Amplitude (H1)
7.225898776749629,4.5927407166493035,198.0,37.0,2.411137342453003,0.5858887434005737,7.1899879226075445,1.2463802106252233,3.05678671748153,0.52464686602831,219.1870300987101,29.028409955427968,138.3737850170677,6.736630464526084,299.23844024309096,33.353030534571985
