birth,death,dimension
0.000000000000000000e+00,2.308874130249023438e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.474684119224548340e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.081621885299682617e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.209036350250244141e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.510625362396240234e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.989298582077026367e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.994928359985351562e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.033031940460205078e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.355268239974975586e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.963335514068603516e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.989599466323852539e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.016678571701049805e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.109867095947265625e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.296164512634277344e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.878756761550903320e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.972466468811035156e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.057025909423828125e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.265743732452392578e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.543514251708984375e+00,0.000000000000000000e+00
