birth,death,dimension
0.000000000000000000e+00,1.148912496864795685e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.729161664843559265e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.275667876005172729e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.705316200852394104e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.028916522860527039e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.586590990424156189e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.673623085021972656e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.729746818542480469e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.094259768724441528e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.435836851596832275e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.543698906898498535e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.685806065797805786e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.870952993631362915e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.306846231222152710e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.392563670873641968e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.481309771537780762e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.783957570791244507e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.046117424964904785e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.060397207736968994e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.200609683990478516e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.228608965873718262e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.319855481386184692e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.441563695669174194e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.949301391839981079e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.082400798797607422e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.123595803976058960e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.126883745193481445e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.135644137859344482e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.005037277936935425e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.019509658217430115e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.022545844316482544e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.067520529031753540e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.111890301108360291e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.112744361162185669e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.119910702109336853e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.169187724590301514e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.174946799874305725e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.311106383800506592e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.312135607004165649e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.350370347499847412e-01,0.000000000000000000e+00
