Persistence Entropy (H0),Persistence Entropy (H1),Number of Points (H0),Number of Points (H1),Bottleneck Amplitude (H0),Bottleneck Amplitude (H1),Wasserstein Amplitude (H0),Wasserstein Amplitude (H1),Landscape Amplitude (H0),Landscape Amplitude (H1),Persistence Image Amplitude (H0),Persistence Image Amplitude (H1),Betti Amplitude (H0),Betti Amplitude (H1),Heat Amplitude (H0),Heat Amplitude (H1)
4.4258623382931965,0.9106501359682178,27.0,2.0,2.030564069747925,0.11046755313873291,4.242509619052559,0.12269695465633094,2.3624208097248505,0.03155893998026015,24.50898957741128,2.0252040788766714,24.873403628767004,0.5738869933265905,34.42124494426682,3.294695151932304
