Median consensus feature vector
9.481782133257059542e+00,6.811889040987842314e+00,9.990000000000000000e+02,2.105000000000000000e+02,2.968691110610961914e+00,2.361491501331329346e+00,1.851728527535316715e+01,5.201293378778802712e+00,4.176185121430634695e+00,3.281071117960142836e+00,1.063016491943549909e+03,1.251094065838287293e+02,7.154755431215659200e+02,3.954045819006692852e+01,1.367080139663942191e+03,1.269399619416551275e+02
