Persistence Entropy (H0),Persistence Entropy (H1),Number of Points (H0),Number of Points (H1),Bottleneck Amplitude (H0),Bottleneck Amplitude (H1),Wasserstein Amplitude (H0),Wasserstein Amplitude (H1),Landscape Amplitude (H0),Landscape Amplitude (H1),Persistence Image Amplitude (H0),Persistence Image Amplitude (H1),Betti Amplitude (H0),Betti Amplitude (H1),Heat Amplitude (H0),Heat Amplitude (H1)
8.167497637769848,5.481161812752933,409.0,80.0,2.675677537918091,0.9498848915100098,11.39079007884246,2.227370873065186,3.5734102015116065,1.2736670874065665,433.4203979294209,53.78270248014996,281.97163205302866,12.281141335982225,540.9956658695153,52.16568253752104
