birth,death,dimension
0.000000000000000000e+00,1.542822122573852539e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.629140824079513550e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.844294548034667969e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.160625219345092773e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.063212633132934570e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.015888333320617676e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.049661397933959961e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.071504592895507812e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.198086023330688477e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.240280985832214355e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.250124335289001465e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.265299201011657715e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.387609124183654785e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.398734450340270996e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.638960003852844238e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.692896366119384766e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.751398921012878418e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.780771136283874512e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.899048686027526855e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.902275800704956055e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.925415515899658203e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.929865837097167969e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.021703720092773438e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.041459083557128906e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.056966066360473633e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.100277662277221680e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.127275705337524414e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.437002658843994141e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.453570127487182617e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.524624347686767578e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.590707540512084961e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.760747194290161133e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.084589481353759766e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.199638366699218750e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.258733749389648438e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.371546506881713867e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.634273767471313477e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.026700496673583984e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.090744018554687500e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.106061935424804688e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.124692440032958984e+00,0.000000000000000000e+00
