Persistence Entropy (H0),Persistence Entropy (H1),Number of Points (H0),Number of Points (H1),Bottleneck Amplitude (H0),Bottleneck Amplitude (H1),Wasserstein Amplitude (H0),Wasserstein Amplitude (H1),Landscape Amplitude (H0),Landscape Amplitude (H1),Persistence Image Amplitude (H0),Persistence Image Amplitude (H1),Betti Amplitude (H0),Betti Amplitude (H1),Heat Amplitude (H0),Heat Amplitude (H1)
7.507214509265656,4.8998883857773325,247.0,43.0,2.1553754806518555,0.36606544256210327,6.023327669583036,0.9698053258595288,2.5835485118812955,0.2829328059283179,287.10452896949664,35.49616879146185,146.8629755164167,7.652547125120307,373.49770675782696,38.718457632222496
