Persistence Entropy (H0),Persistence Entropy (H1),Number of Points (H0),Number of Points (H1),Bottleneck Amplitude (H0),Bottleneck Amplitude (H1),Wasserstein Amplitude (H0),Wasserstein Amplitude (H1),Landscape Amplitude (H0),Landscape Amplitude (H1),Persistence Image Amplitude (H0),Persistence Image Amplitude (H1),Betti Amplitude (H0),Betti Amplitude (H1),Heat Amplitude (H0),Heat Amplitude (H1)
3.2447420658650046,0.0,11.0,1.0,2.9292776584625244,0.12045097351074219,4.875857529580282,0.12045097351074219,4.0932947891324964,0.03413089567492425,9.212553752773413,0.0,14.90673877003675,0.4908176311232965,13.721469740328198,1.831196667229022
