birth,death,dimension
0.000000000000000000e+00,1.994993723928928375e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.736924290657043457e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.808969169855117798e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.612781018018722534e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.902808278799057007e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.172786027193069458e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.501578658819198608e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.218933984637260437e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.360698342323303223e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.386253982782363892e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.390898972749710083e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.446858644485473633e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.520657688379287720e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.524368673563003540e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.554284393787384033e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.579272001981735229e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.582150459289550781e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.613040566444396973e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.727020591497421265e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.747140586376190186e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.833330243825912476e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.937085390090942383e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.020791918039321899e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.075331360101699829e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.122969627380371094e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.136000990867614746e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.149906903505325317e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.249555438756942749e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.298977971076965332e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.301608175039291382e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.410518676042556763e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.421074211597442627e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.428744584321975708e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.431830614805221558e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.574762105941772461e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.575344741344451904e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.606798708438873291e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.634198069572448730e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.654712796211242676e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.704755067825317383e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.734044492244720459e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.773445546627044678e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.797159254550933838e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.800321280956268311e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.801088988780975342e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.866251766681671143e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.943535149097442627e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.973516583442687988e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.114899694919586182e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.156216144561767578e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.189702033996582031e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.270856142044067383e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.355503082275390625e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.458467721939086914e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.511993587017059326e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.518494069576263428e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.530014157295227051e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.564645946025848389e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.585889041423797607e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.594481945037841797e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.615217804908752441e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.634322583675384521e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.640082478523254395e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.816883563995361328e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.831109404563903809e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.837981224060058594e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.840494751930236816e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.886039257049560547e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.908580243587493896e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.918073475360870361e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.970012664794921875e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.096449613571166992e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.141280055046081543e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.223150610923767090e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.317834973335266113e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.330323338508605957e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.339366257190704346e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.427956640720367432e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.500788748264312744e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.540947079658508301e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.553361535072326660e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.559210538864135742e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.565413594245910645e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.619307219982147217e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.661737978458404541e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.719893932342529297e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.787911772727966309e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.788256585597991943e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.788799285888671875e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.815007746219635010e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.919593334197998047e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.973720908164978027e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.991913437843322754e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.097430944442749023e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.136088132858276367e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.165355801582336426e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.221953392028808594e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.231500864028930664e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.271100401878356934e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.272665619850158691e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.299905538558959961e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.300990343093872070e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.498490929603576660e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.521711707115173340e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.613065361976623535e-01,0.000000000000000000e+00
