Persistence Entropy (H0),Persistence Entropy (H1),Number of Points (H0),Number of Points (H1),Bottleneck Amplitude (H0),Bottleneck Amplitude (H1),Wasserstein Amplitude (H0),Wasserstein Amplitude (H1),Landscape Amplitude (H0),Landscape Amplitude (H1),Persistence Image Amplitude (H0),Persistence Image Amplitude (H1),Betti Amplitude (H0),Betti Amplitude (H1),Heat Amplitude (H0),Heat Amplitude (H1)
7.43926044837751,4.542955487081869,219.0,41.0,2.030564069747925,0.8198264837265015,6.47981701545085,1.629085333868766,2.3624208097248505,0.8309753659568961,234.20421347248924,32.98601963704383,148.6197147311762,9.474896148926263,325.4674575588143,37.393941394205456
