Persistence Entropy (H0),Persistence Entropy (H1),Number of Points (H0),Number of Points (H1),Bottleneck Amplitude (H0),Bottleneck Amplitude (H1),Wasserstein Amplitude (H0),Wasserstein Amplitude (H1),Landscape Amplitude (H0),Landscape Amplitude (H1),Persistence Image Amplitude (H0),Persistence Image Amplitude (H1),Betti Amplitude (H0),Betti Amplitude (H1),Heat Amplitude (H0),Heat Amplitude (H1)
5.145245490192419,2.4116826835639307,41.0,7.0,2.0623462200164795,0.8992034196853638,7.362632162943754,1.3388488540083332,2.4181017772864464,0.8600854053654,31.34920886544417,8.430689223538305,49.49562938300285,4.224867264086024,43.17023178814826,11.996089043610189
