Persistence Entropy (H0),Persistence Entropy (H1),Number of Points (H0),Number of Points (H1),Bottleneck Amplitude (H0),Bottleneck Amplitude (H1),Wasserstein Amplitude (H0),Wasserstein Amplitude (H1),Landscape Amplitude (H0),Landscape Amplitude (H1),Persistence Image Amplitude (H0),Persistence Image Amplitude (H1),Betti Amplitude (H0),Betti Amplitude (H1),Heat Amplitude (H0),Heat Amplitude (H1)
4.20234987670392,0.9208905553263292,21.0,2.0,2.1316003799438477,0.3699326515197754,5.268432802112532,0.4145798473903044,2.5409194473297965,0.19397726599379975,16.682991715403464,2.065394058469606,25.629619936593116,1.2127500867835912,23.269407844996795,4.089672110813846
