birth,death,dimension
0.000000000000000000e+00,4.745524376630783081e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.015974491834640503e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.094259768724441528e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.736467778682708740e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.748332828283309937e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.800734996795654297e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.870952993631362915e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.944062560796737671e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.092249393463134766e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.386474311351776123e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.481309771537780762e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.566373050212860107e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.441563695669174194e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.472307771444320679e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.593020588159561157e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.994998782873153687e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.198912978172302246e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.473119676113128662e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.778036922216415405e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.021273732185363770e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.022545844316482544e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.067520529031753540e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.082866564393043518e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.102225035429000854e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.119910702109336853e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.249039620161056519e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.296803802251815796e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.380507200956344604e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.413400173187255859e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.495125442743301392e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.504559665918350220e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.625392287969589233e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.697822064161300659e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.714438647031784058e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.728612184524536133e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.834611743688583374e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.918645352125167847e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.934063136577606201e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.007137238979339600e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.009626775979995728e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.110876590013504028e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.137779295444488525e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.167325466871261597e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.176510989665985107e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.187304347753524780e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.189817279577255249e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.230829447507858276e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.245528846979141235e-01,0.000000000000000000e+00
