birth,death,dimension
0.000000000000000000e+00,8.547513931989669800e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.124691784381866455e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.702061861753463745e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.015775576233863831e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.164259389042854309e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.294990330934524536e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.389460265636444092e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.542822122573852539e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.543340533971786499e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.629140824079513550e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.784180551767349243e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.209909558296203613e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.746452391147613525e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.184556365013122559e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.555348217487335205e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.606854677200317383e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.729892671108245850e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.763681650161743164e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.844294548034667969e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.076235890388488770e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.734437763690948486e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.198826789855957031e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.617926716804504395e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.951747894287109375e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.971850752830505371e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.107872128486633301e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.340102553367614746e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.760244369506835938e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.424944639205932617e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.892363667488098145e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.154477477073669434e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.078193902969360352e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.298161268234252930e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.549340009689331055e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.666938781738281250e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.855628013610839844e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.915916323661804199e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.026315689086914062e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.049402236938476562e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.085355758666992188e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.086081504821777344e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.130412340164184570e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.133900761604309082e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.158856749534606934e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.184309482574462891e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.235923171043395996e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.250124335289001465e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.265612125396728516e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.273642420768737793e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.289890289306640625e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.299066543579101562e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.307755351066589355e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.315155863761901855e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.344782829284667969e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.346175670623779297e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.352392673492431641e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.368665456771850586e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.384823799133300781e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.390479803085327148e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.412779569625854492e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.483522176742553711e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.551588892936706543e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.575070142745971680e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.624934792518615723e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.853832244873046875e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.947970747947692871e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.074193716049194336e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.223582029342651367e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.363637447357177734e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.569903850555419922e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.672613143920898438e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.084589481353759766e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.356411457061767578e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.481102943420410156e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.622854948043823242e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.455492973327636719e+00,0.000000000000000000e+00
