Persistence Entropy (H0),Persistence Entropy (H1),Number of Points (H0),Number of Points (H1),Bottleneck Amplitude (H0),Bottleneck Amplitude (H1),Wasserstein Amplitude (H0),Wasserstein Amplitude (H1),Landscape Amplitude (H0),Landscape Amplitude (H1),Persistence Image Amplitude (H0),Persistence Image Amplitude (H1),Betti Amplitude (H0),Betti Amplitude (H1),Heat Amplitude (H0),Heat Amplitude (H1)
8.298515976836775,5.804596378354293,434.0,93.0,2.1803665161132812,0.7166080474853516,11.093190574329837,2.240777132563991,2.6286118998700845,0.9118409213668897,446.07510762834056,69.035762995892,299.5767353067794,16.47377364459007,578.2460474522184,70.24428042746783
