Persistence Entropy (H0),Persistence Entropy (H1),Number of Points (H0),Number of Points (H1),Bottleneck Amplitude (H0),Bottleneck Amplitude (H1),Wasserstein Amplitude (H0),Wasserstein Amplitude (H1),Landscape Amplitude (H0),Landscape Amplitude (H1),Persistence Image Amplitude (H0),Persistence Image Amplitude (H1),Betti Amplitude (H0),Betti Amplitude (H1),Heat Amplitude (H0),Heat Amplitude (H1)
6.903532620542891,4.203929869834085,157.0,27.0,2.731541156768799,0.5284252166748047,6.055866928015409,1.1859804880473488,3.685902444644833,0.43564504590282965,160.26905445892646,21.81980979544898,108.38131710078052,7.013265466483494,235.45772147918083,24.841720978663158
