birth,death,dimension
0.000000000000000000e+00,1.405418068170547485e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.930181384086608887e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.282498627901077271e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.569221556186676025e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.165280520915985107e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.451984822750091553e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.642869889736175537e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.892261683940887451e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.003498554229736328e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.270023405551910400e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.729492664337158203e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.948090612888336182e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.354670882225036621e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.450449585914611816e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.676565766334533691e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.903880000114440918e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.384230852127075195e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.404888629913330078e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.216238379478454590e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.287153005599975586e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.303540110588073730e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.485512495040893555e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.016663789749145508e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.165457844734191895e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.632508516311645508e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.042366743087768555e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.378278255462646484e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.410589933395385742e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.010600328445434570e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.083443164825439453e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.090343952178955078e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.095126032829284668e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.107890367507934570e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.137866377830505371e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.142655253410339355e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.146136999130249023e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.148355722427368164e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.217398881912231445e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.231021523475646973e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.253934979438781738e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.299580335617065430e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.484103441238403320e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.559583306312561035e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.578861594200134277e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.579780697822570801e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.759093284606933594e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.490658283233642578e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.909842967987060547e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.063474416732788086e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.435515165328979492e+00,0.000000000000000000e+00
