birth,death,dimension
5.164300441741943359e+00,5.387958526611328125e+00,1.000000000000000000e+00
2.751373767852783203e+00,2.845753431320190430e+00,1.000000000000000000e+00
2.055472135543823242e+00,2.274882078170776367e+00,1.000000000000000000e+00
2.021941900253295898e+00,2.167616367340087891e+00,1.000000000000000000e+00
1.943395495414733887e+00,2.243783235549926758e+00,1.000000000000000000e+00
1.897179007530212402e+00,1.964614510536193848e+00,1.000000000000000000e+00
1.896857976913452148e+00,2.266010284423828125e+00,1.000000000000000000e+00
1.781851053237915039e+00,2.081186532974243164e+00,1.000000000000000000e+00
1.780665636062622070e+00,2.710011720657348633e+00,1.000000000000000000e+00
1.751675248146057129e+00,2.293717622756958008e+00,1.000000000000000000e+00
1.747941613197326660e+00,1.937989115715026855e+00,1.000000000000000000e+00
1.744652152061462402e+00,3.040073394775390625e+00,1.000000000000000000e+00
1.706388831138610840e+00,1.738305807113647461e+00,1.000000000000000000e+00
1.701651215553283691e+00,2.695770502090454102e+00,1.000000000000000000e+00
1.663047194480895996e+00,1.687232613563537598e+00,1.000000000000000000e+00
1.593532562255859375e+00,1.644455790519714355e+00,1.000000000000000000e+00
1.585046648979187012e+00,1.614069700241088867e+00,1.000000000000000000e+00
1.576921343803405762e+00,1.674859046936035156e+00,1.000000000000000000e+00
1.537749290466308594e+00,1.557137727737426758e+00,1.000000000000000000e+00
1.536988615989685059e+00,2.177789926528930664e+00,1.000000000000000000e+00
1.509885072708129883e+00,2.380648612976074219e+00,1.000000000000000000e+00
1.503912568092346191e+00,1.588858127593994141e+00,1.000000000000000000e+00
1.489114165306091309e+00,1.568068265914916992e+00,1.000000000000000000e+00
1.450629472732543945e+00,1.699895858764648438e+00,1.000000000000000000e+00
1.380982995033264160e+00,1.767860531806945801e+00,1.000000000000000000e+00
1.380478501319885254e+00,1.727991580963134766e+00,1.000000000000000000e+00
1.374030590057373047e+00,1.432860374450683594e+00,1.000000000000000000e+00
1.344945311546325684e+00,1.794737339019775391e+00,1.000000000000000000e+00
1.316572427749633789e+00,1.723218441009521484e+00,1.000000000000000000e+00
1.277338266372680664e+00,1.923326849937438965e+00,1.000000000000000000e+00
1.252146124839782715e+00,1.829200863838195801e+00,1.000000000000000000e+00
1.214680671691894531e+00,2.199770212173461914e+00,1.000000000000000000e+00
1.150614142417907715e+00,1.831289768218994141e+00,1.000000000000000000e+00
1.109639167785644531e+00,1.416484713554382324e+00,1.000000000000000000e+00
1.066238760948181152e+00,1.258134365081787109e+00,1.000000000000000000e+00
1.063175439834594727e+00,1.066017389297485352e+00,1.000000000000000000e+00
6.826111674308776855e-01,7.407435178756713867e-01,1.000000000000000000e+00
6.797249317169189453e-01,6.814286708831787109e-01,1.000000000000000000e+00
6.731099486351013184e-01,7.784156799316406250e-01,1.000000000000000000e+00
6.307979226112365723e-01,7.182263135910034180e-01,1.000000000000000000e+00
6.014532446861267090e-01,6.034525632858276367e-01,1.000000000000000000e+00
5.176687836647033691e-01,6.908892989158630371e-01,1.000000000000000000e+00
5.082725882530212402e-01,5.808278322219848633e-01,1.000000000000000000e+00
2.421838194131851196e-01,2.427550256252288818e-01,1.000000000000000000e+00
