birth,death,dimension
0.000000000000000000e+00,5.006415843963623047e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.457050204277038574e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.155174016952514648e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.520268678665161133e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.664413928985595703e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.784786939620971680e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.968698263168334961e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.181887388229370117e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.365045070648193359e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.804992914199829102e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.168810367584228516e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.840792179107666016e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.078197956085205078e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.231122016906738281e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.356518268585205078e+00,0.000000000000000000e+00
